id,name,time,creator,level,placeOfOrigin,museum,type,size,material,description,collectionUrl,imageUrl
12986,秋帽,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670576433106944,https://www.chnmus.net/webfile/collection_img/_1077_/41000002_1077_A_1.JPG
12987,秋帽,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670579285233664,https://www.chnmus.net/webfile/collection_img/_1080_/41000002_1080_A_1.JPG
12988,外交官帽,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670572368826368,https://www.chnmus.net/webfile/collection_img/_1073_/41000002_1073_A_1.JPG
12989,祭帽,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670571622240256,https://www.chnmus.net/webfile/collection_img/_1072_/41000002_1072_A_1.JPG
12990,秋帽,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670573274796032,https://www.chnmus.net/webfile/collection_img/_1074_/41000002_1074_A_1.JPG
12991,秋帽,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670575539720192,https://www.chnmus.net/webfile/collection_img/_1076_/41000002_1076_A_1.JPG
12992,秋帽,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670574440812544,https://www.chnmus.net/webfile/collection_img/_1075_/41000002_1075_A_1.JPG
12993,镀金头箍,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670569621557248,https://www.chnmus.net/webfile/collection_img/_1070_/41000002_1070_A_1.JPG
12994,白表红里帏帽,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670567977390080,https://www.chnmus.net/webfile/collection_img/_1068_/41000002_1068_A_1.JPG
12995,镀金凤冠,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670568870776832,https://www.chnmus.net/webfile/collection_img/_1069_/41000002_1069_A_1.JPG
12996,祭帽,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670570556887040,https://www.chnmus.net/webfile/collection_img/_1071_/41000002_1071_A_1.JPG
12997,帏帽,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670567125946368,https://www.chnmus.net/webfile/collection_img/_1067_/41000002_1067_A_1.JPG
12998,帏帽,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670566211588096,https://www.chnmus.net/webfile/collection_img/_1066_/41000002_1066_A_1.JPG
12999,帏帽,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670564546449408,https://www.chnmus.net/webfile/collection_img/_1064_/41000002_1064_A_1.JPG
13000,帏帽,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670565330784256,https://www.chnmus.net/webfile/collection_img/_1065_/41000002_1065_A_1.JPG
13001,帏帽,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670563703394304,https://www.chnmus.net/webfile/collection_img/_1063_/41000002_1063_A_1.JPG
13002,八旗盔,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670562751287296,https://www.chnmus.net/webfile/collection_img/_1062_/41000002_1062_A_1.JPG
13003,铜盔,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670559009968128,https://www.chnmus.net/webfile/collection_img/_1057_/41000002_1057_A_1.JPG
13004,盔帽,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670562038255616,https://www.chnmus.net/webfile/collection_img/_1061_/41000002_1061_A_1.JPG
13005,铁盔帽,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670561375555584,https://www.chnmus.net/webfile/collection_img/_1060_/41000002_1060_A_1.JPG
13006,铁盔帽,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670560649940992,https://www.chnmus.net/webfile/collection_img/_1059_/41000002_1059_A_1.JPG
13007,铁盔帽,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670559773331456,https://www.chnmus.net/webfile/collection_img/_1058_/41000002_1058_A_1.JPG
13008,八旗盔,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670554383650816,https://www.chnmus.net/webfile/collection_img/_1051_/41000002_1051_A_1.JPG
13009,八旗盔,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670557307080704,https://www.chnmus.net/webfile/collection_img/_1055_/41000002_1055_A_1.JPG
13010,盔帽,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670558292742144,https://www.chnmus.net/webfile/collection_img/_1056_/41000002_1056_A_1.JPG
13011,八旗盔,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670556455636992,https://www.chnmus.net/webfile/collection_img/_1054_/41000002_1054_A_1.JPG
13012,八旗盔,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670555738411008,https://www.chnmus.net/webfile/collection_img/_1053_/41000002_1053_A_1.JPG
13013,八旗盔,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670554933104640,https://www.chnmus.net/webfile/collection_img/_1052_/41000002_1052_A_1.JPG
13014,八旗盔,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670550449393664,https://www.chnmus.net/webfile/collection_img/_1044_/41000002_1044_A_1.JPG
13015,八旗盔,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670552823369728,https://www.chnmus.net/webfile/collection_img/_1048_/41000002_1048_A_1.JPG
13016,八旗盔,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670552080977920,https://www.chnmus.net/webfile/collection_img/_1047_/41000002_1047_A_1.JPG
13017,八旗盔,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670550940127232,https://www.chnmus.net/webfile/collection_img/_1045_/41000002_1045_A_1.JPG
13018,八旗盔,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670551447638016,https://www.chnmus.net/webfile/collection_img/_1046_/41000002_1046_A_1.JPG
13019,八旗盔,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670553838391296,https://www.chnmus.net/webfile/collection_img/_1050_/41000002_1050_A_1.JPG
13020,八旗盔,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670553339269120,https://www.chnmus.net/webfile/collection_img/_1049_/41000002_1049_A_1.JPG
13021,八旗盔,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670549367263232,https://www.chnmus.net/webfile/collection_img/_1042_/41000002_1042_A_1.JPG
13022,八旗盔,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670548075417600,https://www.chnmus.net/webfile/collection_img/_1040_/41000002_1040_A_1.JPG
13023,朝靴,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670546372530176,https://www.chnmus.net/webfile/collection_img/_1038_/41000002_1038_A_1.JPG
13024,朝靴,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670547098144768,https://www.chnmus.net/webfile/collection_img/_1039_/41000002_1039_A_1.JPG
13025,八旗盔,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670548859752448,https://www.chnmus.net/webfile/collection_img/_1041_/41000002_1041_A_1.JPG
13026,八旗盔,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670549941882880,https://www.chnmus.net/webfile/collection_img/_1043_/41000002_1043_A_1.JPG
13027,云鞋,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670545630138368,https://www.chnmus.net/webfile/collection_img/_1037_/41000002_1037_A_1.JPG
13028,绣花坤旗鞋,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670542715097088,https://www.chnmus.net/webfile/collection_img/_1033_/41000002_1033_A_1.JPG
13029,绣花坤旗鞋,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670543461683200,https://www.chnmus.net/webfile/collection_img/_1034_/41000002_1034_A_1.JPG
13030,缠足鞋,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670544908718080,https://www.chnmus.net/webfile/collection_img/_1036_/41000002_1036_A_1.JPG
13031,绣花重靴,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670544174714880,https://www.chnmus.net/webfile/collection_img/_1035_/41000002_1035_A_1.JPG
13032,绣花坤旗鞋,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670541997871104,https://www.chnmus.net/webfile/collection_img/_1032_/41000002_1032_A_1.JPG
13033,缎靴,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670540412424192,https://www.chnmus.net/webfile/collection_img/_1030_/41000002_1030_A_1.JPG
13034,满族古装绣花鞋,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670541154816000,https://www.chnmus.net/webfile/collection_img/_1031_/41000002_1031_A_1.JPG
13035,满族古装绣花鞋,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670539640672256,https://www.chnmus.net/webfile/collection_img/_1029_/41000002_1029_A_1.JPG
13036,满族古装绣花鞋,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670537983922176,https://www.chnmus.net/webfile/collection_img/_1027_/41000002_1027_A_1.JPG
13037,满族古装绣花鞋,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670538856337408,https://www.chnmus.net/webfile/collection_img/_1028_/41000002_1028_A_1.JPG
13038,红绣花鞋,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670533756063744,https://www.chnmus.net/webfile/collection_img/_1022_/41000002_1022_A_1.JPG
13039,藏族古装绣花鞋,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670536444612608,https://www.chnmus.net/webfile/collection_img/_1025_/41000002_1025_A_1.JPG
13040,绣花藏青缎鞋,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670534628478976,https://www.chnmus.net/webfile/collection_img/_1023_/41000002_1023_A_1.JPG
13041,藏族古装绣花鞋,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670535681249280,https://www.chnmus.net/webfile/collection_img/_1024_/41000002_1024_A_1.JPG
13042,满族古装绣花鞋,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670537170227200,https://www.chnmus.net/webfile/collection_img/_1026_/41000002_1026_A_1.JPG
13043,红带子,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670529708560384,https://www.chnmus.net/webfile/collection_img/_1017_/41000002_1017_A_1.JPG
13044,飘带,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670530434174976,https://www.chnmus.net/webfile/collection_img/_1018_/41000002_1018_A_1.JPG
13045,尖足缎鞋,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670532824928256,https://www.chnmus.net/webfile/collection_img/_1021_/41000002_1021_A_1.JPG
13046,黄色刺绣双狮子横披,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670531268841472,https://www.chnmus.net/webfile/collection_img/_1019_/41000002_1019_A_1.JPG
13047,缠足鞋,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670532040593408,https://www.chnmus.net/webfile/collection_img/_1020_/41000002_1020_A_1.JPG
13048,兜肚,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670525598142464,https://www.chnmus.net/webfile/collection_img/_1010_/41000002_1010_A_1.JPG
13049,黄缎万福寿荷花包,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670527229726720,https://www.chnmus.net/webfile/collection_img/_1012_/41000002_1012_A_1.JPG
13050,红色白边丝绶带,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670528060198912,https://www.chnmus.net/webfile/collection_img/_1015_/41000002_1015_A_1.JPG
13051,红色白边丝绶带,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670528949391360,https://www.chnmus.net/webfile/collection_img/_1016_/41000002_1016_A_1.JPG
13052,绣花,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670526395060224,https://www.chnmus.net/webfile/collection_img/_1011_/41000002_1011_A_1.JPG
13053,弓袋,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670522481774592,https://www.chnmus.net/webfile/collection_img/_1006_/41000002_1006_A_1.JPG
13054,兜肚,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670524868333568,https://www.chnmus.net/webfile/collection_img/_1009_/41000002_1009_A_1.JPG
13055,结婚蒙头纱,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670523266109440,https://www.chnmus.net/webfile/collection_img/_1007_/41000002_1007_A_1.JPG
13056,绣花袖头,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670524092387328,https://www.chnmus.net/webfile/collection_img/_1008_/41000002_1008_A_1.JPG
13057,弓袋,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670521517084672,https://www.chnmus.net/webfile/collection_img/_1005_/41000002_1005_A_1.JPG
13058,锈花扇套,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670517448609792,https://www.chnmus.net/webfile/collection_img/_1000_/41000002_1000_A_1.JPG
13059,箭囊,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670519923249152,https://www.chnmus.net/webfile/collection_img/_1003_/41000002_1003_A_1.JPG
13060,锈花扇套,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670516815269888,https://www.chnmus.net/webfile/collection_img/_999_/41000002_999_A_1.JPG
13061,箭囊,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670520774692864,https://www.chnmus.net/webfile/collection_img/_1004_/41000002_1004_A_1.JPG
13062,披肩,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670519034056704,https://www.chnmus.net/webfile/collection_img/_1002_/41000002_1002_A_1.JPG
13063,锈花扇套,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670518249721856,https://www.chnmus.net/webfile/collection_img/_1001_/41000002_1001_A_1.JPG
13064,湖色缎地荷花丝带,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670513271083008,https://www.chnmus.net/webfile/collection_img/_993_/41000002_993_A_1.JPG
13065,雪青地云鹤丝带,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670512771960832,https://www.chnmus.net/webfile/collection_img/_992_/41000002_992_A_1.JPG
13066,菱花荷花包,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670514168664064,https://www.chnmus.net/webfile/collection_img/_995_/41000002_995_A_1.JPG
13067,锈花扇套,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670516240650240,https://www.chnmus.net/webfile/collection_img/_998_/41000002_998_A_1.JPG
13068,绣花扇套,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670514789421056,https://www.chnmus.net/webfile/collection_img/_996_/41000002_996_A_1.JPG
13069,菱形荷包,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670513732456448,https://www.chnmus.net/webfile/collection_img/_994_/41000002_994_A_1.JPG
13070,锈花扇套,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670515548590080,https://www.chnmus.net/webfile/collection_img/_997_/41000002_997_A_1.JPG
13071,五彩缎地绣球梅带,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670512193146880,https://www.chnmus.net/webfile/collection_img/_991_/41000002_991_A_1.JPG
13072,雪灰地绣球梅带,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670511572389888,https://www.chnmus.net/webfile/collection_img/_990_/41000002_990_A_1.JPG
13073,浅兰缎地水花丝带,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670509185830912,https://www.chnmus.net/webfile/collection_img/_986_/41000002_986_A_1.JPG
13074,兰缎地竹梅带,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670509798199296,https://www.chnmus.net/webfile/collection_img/_987_/41000002_987_A_1.JPG
13075,藕荷缎地丝带,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670508472799232,https://www.chnmus.net/webfile/collection_img/_985_/41000002_985_A_1.JPG
13076,雪青银缎牡丹丝带,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670510397984768,https://www.chnmus.net/webfile/collection_img/_988_/41000002_988_A_1.JPG
13077,兰缎地玉兰条带,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670511018741760,https://www.chnmus.net/webfile/collection_img/_989_/41000002_989_A_1.JPG
13078,浅兰葵花丝带,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670507659104256,https://www.chnmus.net/webfile/collection_img/_984_/41000002_984_A_1.JPG
13079,红青地绣“万”字荷包,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670504156860416,https://www.chnmus.net/webfile/collection_img/_980_/41000002_980_A_1.JPG
13080,黄缎绣双“喜”活计,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670506111406080,https://www.chnmus.net/webfile/collection_img/_982_/41000002_982_A_1.JPG
13081,黄缎绣彩色桃蝠活计,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670506912518144,https://www.chnmus.net/webfile/collection_img/_983_/41000002_983_A_1.JPG
13082,黄缎蝠桃八角镜套,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670505352237056,https://www.chnmus.net/webfile/collection_img/_981_/41000002_981_A_1.JPG
13083,红青地平金荷包,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670500419735552,https://www.chnmus.net/webfile/collection_img/_975_/41000002_975_A_1.JPG
13084,红青多“喜”荷包,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670502634328064,https://www.chnmus.net/webfile/collection_img/_978_/41000002_978_A_1.JPG
13085,红青地葫芦果实荷包,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670503477383168,https://www.chnmus.net/webfile/collection_img/_979_/41000002_979_A_1.JPG
13086,红青地金绣花荷包,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670501858381824,https://www.chnmus.net/webfile/collection_img/_977_/41000002_977_A_1.JPG
13087,红青地葫芦果实荷包,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670501124378624,https://www.chnmus.net/webfile/collection_img/_976_/41000002_976_A_1.JPG
13088,黄缎荷包,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670497265618944,https://www.chnmus.net/webfile/collection_img/_971_/41000002_971_A_1.JPG
13089,红青缎彩绣荷包,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670496514838528,https://www.chnmus.net/webfile/collection_img/_970_/41000002_970_A_1.JPG
13090,红青缎彩绣荷包,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670495613063168,https://www.chnmus.net/webfile/collection_img/_969_/41000002_969_A_1.JPG
13091,黄缎地彩绣“双蝴蝶”扇套,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670499031420928,https://www.chnmus.net/webfile/collection_img/_973_/41000002_973_A_1.JPG
13092,黄缎地彩绣五毒扇套,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670498242891776,https://www.chnmus.net/webfile/collection_img/_972_/41000002_972_A_1.JPG
13093,红青地万字荷包,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670499773812736,https://www.chnmus.net/webfile/collection_img/_974_/41000002_974_A_1.JPG
13094,红青缎彩绣荷包,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670494283468800,https://www.chnmus.net/webfile/collection_img/_967_/41000002_967_A_1.JPG
13095,红青缎彩绣荷包,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670492807073792,https://www.chnmus.net/webfile/collection_img/_965_/41000002_965_A_1.JPG
13096,红青缎彩绣荷包,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670494925197312,https://www.chnmus.net/webfile/collection_img/_968_/41000002_968_A_1.JPG
13097,红青缎彩绣荷包,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670493641740288,https://www.chnmus.net/webfile/collection_img/_966_/41000002_966_A_1.JPG
13098,杂色彩绣花卉香袋,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670492035321856,https://www.chnmus.net/webfile/collection_img/_964_/41000002_964_A_1.JPG
13099,绣花红呢椅垫,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670489522933760,https://www.chnmus.net/webfile/collection_img/_961_/41000002_961_A_1.JPG
13100,绣花红呢椅垫,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670490269519872,https://www.chnmus.net/webfile/collection_img/_962_/41000002_962_A_1.JPG
13101,绣花红呢椅垫,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670488977674240,https://www.chnmus.net/webfile/collection_img/_960_/41000002_960_A_1.JPG
13102,红绶打字香袋,清,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670491028688896,https://www.chnmus.net/webfile/collection_img/_963_/41000002_963_A_1.JPG
13103,绣花红呢椅垫,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670488344334336,https://www.chnmus.net/webfile/collection_img/_959_/41000002_959_A_1.JPG
13104,红呢绒绣花帔,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670487656468480,https://www.chnmus.net/webfile/collection_img/_958_/41000002_958_A_1.JPG
13105,红呢绒绣花帔,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670486750498816,https://www.chnmus.net/webfile/collection_img/_957_/41000002_957_A_1.JPG
13106,红呢绒绣花帔,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670484951142400,https://www.chnmus.net/webfile/collection_img/_955_/41000002_955_A_1.JPG
13107,红呢绒绣花帔,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670485815169024,https://www.chnmus.net/webfile/collection_img/_956_/41000002_956_A_1.JPG
13108,经毯,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670484158418944,https://www.chnmus.net/webfile/collection_img/_954_/41000002_954_A_1.JPG
13109,经毯,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670483315363840,https://www.chnmus.net/webfile/collection_img/_953_/41000002_953_A_1.JPG
13110,经毡,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670480748449792,https://www.chnmus.net/webfile/collection_img/_950_/41000002_950_A_1.JPG
13111,椅披,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670479926366208,https://www.chnmus.net/webfile/collection_img/_949_/41000002_949_A_1.JPG
13112,经毯,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670482363256832,https://www.chnmus.net/webfile/collection_img/_952_/41000002_952_A_1.JPG
13113,经毯,中华民国,未知,普通,未知,河南博物院,服饰,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066670481557950464,https://www.chnmus.net/webfile/collection_img/_951_/41000002_951_A_1.JPG
