id,name,time,leve,location(仅镇馆之宝有),size,material,describe(仅镇馆之宝有),relic_url,img_url
1245,清洋彩缨络花纹瓷瓶,清,三级,,高15.8cm，口径3.2cm，0.207kg,瓷器,,https://www.sxhm.com/collections/detail/5585.html,htps:/Uploads/Picture/2023/02/28/s63fd6b58cc59b.jpg
1246,唐琉璃瓶,唐,一般,,高4.2cm，0.017kg,其他,,https://www.sxhm.com/collections/detail/5586.html,htps:/Uploads/Picture/2023/02/28/s63fd6b71a2592.jpg
1247,汉玛瑙剑饰,汉,一般,,长6.3cm，宽2.5cm，0.060kg,玉石器,,https://www.sxhm.com/collections/detail/5587.html,htps:/Uploads/Picture/2023/02/28/s63fd6b718513a.JPG
1248,清青花瓷杯,清,三级,,口径8.7cm，0.068kg,瓷器,,https://www.sxhm.com/collections/detail/5588.html,htps:/Uploads/Picture/2023/02/28/s63fd6b7bc0f80.jpg
1249,新石器时期石斧,新石器,未定级,,长7.4cm，宽4cm，0.080kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/5589.html,htps:/Uploads/Picture/2023/02/28/s63fd6b7811e54.JPG
1250,清青花瓷酒杯,清,一般,,口径7.2cm，高4cm，0.050kg,瓷器,,https://www.sxhm.com/collections/detail/5590.html,htps:/Uploads/Picture/2023/02/28/s63fd6b9abdeb1.jpg
1251,唐琉璃瓶,唐,一级,,高14.5cm，口径3.8cm，0.185kg,其他,,https://www.sxhm.com/collections/detail/5592.html,htps:/Uploads/Picture/2023/02/28/s63fd6bca00b08.JPG
1252,新石器时期石盘,新石器,未定级,,长25.5cm，宽19cm，高5.5cm，3.680kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/5593.html,htps:/Uploads/Picture/2023/02/28/s63fd6bb6a3dfa.JPG
1253,清白釉瓷杯,清,三级,,口径6.5cm，高11.2cm，0.045kg,瓷器,,https://www.sxhm.com/collections/detail/5594.html,htps:/Uploads/Picture/2023/02/28/s63fd6bc3856ea.jpg
1254,汉玉猪,汉,三级,,长11.5cm，0.165kg,玉石器,,https://www.sxhm.com/collections/detail/5595.html,htps:/Uploads/Picture/2023/02/28/s63fd6bd2e4852.JPG
1255,唐琉璃瓶,唐,二级,,高10cm，口径4cm，0.036kg,其他,,https://www.sxhm.com/collections/detail/5596.html,htps:/Uploads/Picture/2023/02/28/s63fd6bfd4d5b5.JPG
1256,清黑釉瓷罐,清,三级,,高30.4cm，口径15cm，腹围73cm，3.363kg,瓷器,,https://www.sxhm.com/collections/detail/5597.html,htps:/Uploads/Picture/2023/02/28/s63fd6bfda7d39.jpg
1257,汉玉猪,汉,三级,,长11.5cm，0.160kg,玉石器,,https://www.sxhm.com/collections/detail/5598.html,htps:/Uploads/Picture/2023/02/28/s63fd6c0895181.JPG
1258,清冰裂纹瓷碗,清,一般,,口径18.2cm，高7cm，0.590kg,瓷器,,https://www.sxhm.com/collections/detail/5599.html,htps:/Uploads/Picture/2023/02/28/s63fd6c1d0c9f7.jpg
1259,唐琉璃瓶,唐,二级,,高12.5cm，口径3.8cm，0.034kg,其他,,https://www.sxhm.com/collections/detail/5600.html,htps:/Uploads/Picture/2023/02/28/s63fd6c38c5205.JPG
1260,汉玉剑饰,汉,一般,,长7.8cm，宽2.1cm，0.040kg,玉石器,,https://www.sxhm.com/collections/detail/5601.html,htps:/Uploads/Picture/2023/02/28/s63fd6c339444d.JPG
1261,清酱釉花卉纹瓷罐,清,三级,,高12.9cm，口径10.8cm，腹围50cm，0.263kg,瓷器,,https://www.sxhm.com/collections/detail/5602.html,htps:/Uploads/Picture/2023/02/28/s63fd6c483ceae.jpg
1262,新石器石刀,新石器,一般,,长8.1cm，宽4.5cm，0.065kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/5603.html,htps:/Uploads/Picture/2023/02/28/s63fd6c37cc8b7.jpg
1263,唐黑釉小瓷盒,唐,一般,,口径5.5cm，高3.8cm，0.070kg,瓷器,,https://www.sxhm.com/collections/detail/5604.html,htps:/Uploads/Picture/2023/02/28/s63fd6c5dbd0b4.jpg
1264,汉玉剑饰,汉,一般,,长11.1cm，宽2cm，0.070kg,玉石器,,https://www.sxhm.com/collections/detail/5605.html,htps:/Uploads/Picture/2023/02/28/s63fd6c5f00a2b.JPG
1265,清青花瓷印泥盒,清,一般,,口径10.3cm，高4.7cm，0.230kg,瓷器,,https://www.sxhm.com/collections/detail/5606.html,htps:/Uploads/Picture/2023/02/28/s63fd6c6e95780.jpg
1266,新石器石刀,新石器,一般,,长6.2cm，宽4.2cm，0.024kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/5607.html,htps:/Uploads/Picture/2023/02/28/s63fd6c7d5d5c1.jpg
1267,唐白釉高足瓷罐,唐,三级,,口径1.7cm，高4.4cm，底径2.5cm，0.025kg,瓷器,,https://www.sxhm.com/collections/detail/5608.html,htps:/Uploads/Picture/2023/02/28/s63fd6c87f1905.jpg
1268,汉玉环,汉,一般,,径8.3cm，0.040kg,玉石器,,https://www.sxhm.com/collections/detail/5609.html,htps:/Uploads/Picture/2023/02/28/s63fd6c8d16086.JPG
1269,清青釉印花三足瓷尊,清,一般,,口径12.8cm，高11cm，0.780kg,瓷器,,https://www.sxhm.com/collections/detail/5610.html,htps:/Uploads/Picture/2023/02/28/s63fd6c98c6bf7.jpg
1270,唐白釉小瓷执壶,唐,三级,,口径2.2cm，高5cm，底径2cm，0.027kg,瓷器,,https://www.sxhm.com/collections/detail/5611.html,htps:/Uploads/Picture/2023/02/28/s63fd6ca9e1ef7.jpg
1271,汉玉环,汉,三级,,直径4.1cm，0.010kg,玉石器,,https://www.sxhm.com/collections/detail/5612.html,htps:/Uploads/Picture/2023/02/28/s63fd6cb64a504.jpg
1272,唐黑釉瓷罐,唐,三级,,高13cm，口径9.4cm，底径6cm，0.656kg,瓷器,,https://www.sxhm.com/collections/detail/5613.html,htps:/Uploads/Picture/2023/02/28/s63fd6ccb4fe92.jpg
1273,汉玉佩珠,汉,一般,,高1.6cm，径2cm，0.015kg,玉石器,,https://www.sxhm.com/collections/detail/5614.html,htps:/Uploads/Picture/2023/02/28/s63fd6cdd76b21.JPG
1274,唐白釉小瓷执壶,唐,三级,,口径2.5cm，高5cm，底径1.7cm，0.024kg,瓷器,,https://www.sxhm.com/collections/detail/5615.html,htps:/Uploads/Picture/2023/02/28/s63fd6cecde6fc.jpg
1275,新石器石凿,新石器,一般,,长3.9cm，0.004kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/5616.html,htps:/Uploads/Picture/2023/02/28/s63fd6ce898801.jpg
1276,汉棒形玉饰物,汉,一般,,长8cm，宽0.8cm，0.010kg,玉石器,,https://www.sxhm.com/collections/detail/5617.html,htps:/Uploads/Picture/2023/02/28/s63fd6d047c7bd.JPG
1277,新石器石斧,新石器,一般,,长19.5cm，宽7cm，1.273kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/5618.html,htps:/Uploads/Picture/2023/02/28/s63fd6d23d9b2f.jpg
1278,唐白釉三足瓷盂,唐,三级,,口径2.9cm，高5.2cm，0.137kg,瓷器,,https://www.sxhm.com/collections/detail/5619.html,htps:/Uploads/Picture/2023/02/28/s63fd6d2abd371.jpg
1279,清青花章纹瓷碟,清,三级,,口径15cm，0.155kg,瓷器,,https://www.sxhm.com/collections/detail/5620.html,htps:/Uploads/Picture/2023/02/28/s63fd6d2829262.jpg
1280,汉玉佩,汉,一般,,长4.5cm，宽0.7cm，0.002kg,玉石器,,https://www.sxhm.com/collections/detail/5621.html,htps:/Uploads/Picture/2023/02/28/s63fd6d33585bb.JPG
1281,清王源祁山水纸本立幅,清,一般,,纵75cm，横41.5cm，0.430kg,书法绘画,,https://www.sxhm.com/collections/detail/5622.html,htps:/Uploads/Picture/2023/02/28/s63fd6d3257735.jpg
1282,汉长形玉饰物,汉,一般,,长8.5cm，宽1.8cm，0.025kg,玉石器,,https://www.sxhm.com/collections/detail/5623.html,htps:/Uploads/Picture/2023/02/28/s63fd6d5e540de.JPG
1283,新石器石球,新石器,一般,,直径9cm，0.600kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/5625.html,htps:/Uploads/Picture/2023/02/28/s63fd6d4e1631a.jpg
1284,唐青釉印花小瓷盒,唐,一般,,口径5cm，高3cm，0.050kg,瓷器,,https://www.sxhm.com/collections/detail/5626.html,htps:/Uploads/Picture/2023/02/28/s63fd6d7dc240d.jpg
1285,明青花人物纹瓷盒,明,一般,,口径10.5cm，高6.3cm，0.250kg,瓷器,,https://www.sxhm.com/collections/detail/5627.html,htps:/Uploads/Picture/2023/02/28/s63fd6d8352738.jpg
1286,汉玉饰,汉,一般,,径2cm，0.012kg,玉石器,,https://www.sxhm.com/collections/detail/5628.html,htps:/Uploads/Picture/2023/02/28/s63fd6d8a1a62e.JPG
1287,清青花双鱼梅花纹瓷罐,清,三级,,高9.5cm，口径4.2cm，腹围29cm，0.255kg,瓷器,,https://www.sxhm.com/collections/detail/5629.html,htps:/Uploads/Picture/2023/02/28/s63fd6da837dfd.jpg
1288,新石器时代石簪,新石器,一般,,长6.2cm，0.012kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/5630.html,htps:/Uploads/Picture/2023/02/28/s63fd6da89541e.jpg
1289,唐青釉四足瓷罐,唐,二级,,高3cm，口径1.7cm，0.038kg,瓷器,,https://www.sxhm.com/collections/detail/5631.html,htps:/Uploads/Picture/2023/02/28/s63fd6daf1b831.jpg
1290,汉玉饰,汉,一般,,径2cm，0.010kg,玉石器,,https://www.sxhm.com/collections/detail/5632.html,htps:/Uploads/Picture/2023/02/28/s63fd6db71075b.JPG
1291,唐白釉小瓷狗,唐,三级,,高3.7cm，0.019kg,瓷器,,https://www.sxhm.com/collections/detail/5633.html,htps:/Uploads/Picture/2023/02/28/s63fd6dddcb1ff.jpg
1292,汉玉剑珌,汉,一般,,长5cm，宽2cm，0.035kg,玉石器,,https://www.sxhm.com/collections/detail/5634.html,htps:/Uploads/Picture/2023/02/28/s63fd6de37f313.JPG
1293,汉玉圭,汉,三级,,长9.2cm，宽2.3cm，0.030kg,玉石器,,https://www.sxhm.com/collections/detail/5635.html,htps:/Uploads/Picture/2023/02/28/s63fd6e189fec7.JPG
1294,汉玉圭,汉,三级,,长9.2cm，宽2.3cm，0.030kg,玉石器,,https://www.sxhm.com/collections/detail/5636.html,htps:/Uploads/Picture/2023/02/28/s63fd6e495584a.JPG
1295,新石器时代紫色石环,新石器,一般,,直径7.5cm，0.115kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/5637.html,htps:/Uploads/Picture/2023/02/28/s63fd6e74154ca.JPG
1296,汉玉圭,汉,三级,,长9.2cm，宽2.3cm，0.025kg,玉石器,,https://www.sxhm.com/collections/detail/5638.html,htps:/Uploads/Picture/2023/02/28/s63fd6e8b6a828.JPG
1297,清祭红釉小瓷碗,清,一般,,口径9.6cm，高5.8cm，0.210kg,瓷器,,https://www.sxhm.com/collections/detail/5639.html,htps:/Uploads/Picture/2023/02/28/s63fd6e4a0cdc9.jpg
1298,汉玉圭,汉,三级,,长9.2cm，宽2.3cm，0.025kg,玉石器,,https://www.sxhm.com/collections/detail/5640.html,htps:/Uploads/Picture/2023/02/28/s63fd6eb3186ea.JPG
1299,清青花章纹瓷碟,清,三级,,口径15cm，0.144kg,瓷器,,https://www.sxhm.com/collections/detail/5641.html,htps:/Uploads/Picture/2023/02/28/s63fd6eba6d4ec.jpg
1300,唐白釉褐彩瓷葫芦瓶,唐,三级,,口径0.7cm，高3.2cm，底径1.7cm，0.017kg,瓷器,,https://www.sxhm.com/collections/detail/5642.html,htps:/Uploads/Picture/2023/02/28/s63fd6ec96f2de.jpg
1301,清墨梅绢本团扇,清,一般,,纵26cm，横24cm，0.240kg,雕塑造像,,https://www.sxhm.com/collections/detail/5643.html,htps:/Uploads/Picture/2023/02/28/s63fd6ee9785ad.jpg
1302,汉玉璧,汉,三级,,径4.6cm，0.025kg,玉石器,,https://www.sxhm.com/collections/detail/5644.html,htps:/Uploads/Picture/2023/02/28/s63fd6ee870454.JPG
1303,唐白釉小瓷狗,唐,三级,,高4.2cm，0.022kg,瓷器,,https://www.sxhm.com/collections/detail/5645.html,htps:/Uploads/Picture/2023/02/28/s63fd6ef4d86cc.jpg
1304,清嘉庆青花大瓷碗,清,一般,,口径19.4cm，高10cm，0.660kg,瓷器,,https://www.sxhm.com/collections/detail/5646.html,htps:/Uploads/Picture/2023/02/28/s63fd6ef1c9df5.jpg
1305,清张亨嘉墨书绢本团扇,清,一般,,纵24cm，横24cm，0.400kg,书法绘画,,https://www.sxhm.com/collections/detail/5647.html,htps:/Uploads/Picture/2023/02/28/s63fd6f0e6ea17.jpg
1306,汉玉璧,汉,三级,,径4.6cm，0.025kg,玉石器,,https://www.sxhm.com/collections/detail/5648.html,htps:/Uploads/Picture/2023/02/28/s63fd6f10a2c7c.JPG
1307,唐褐釉小瓷杯,唐,三级,,口径4cm，高3cm，底径2.6cm，0.030kg,瓷器,,https://www.sxhm.com/collections/detail/5649.html,htps:/Uploads/Picture/2023/02/28/s63fd6f1508d25.jpg
1308,清尚先纸本墨书扇面,清,一般,,纵48cm，横16cm，0.480kg,书法绘画,,https://www.sxhm.com/collections/detail/5650.html,htps:/Uploads/Picture/2023/02/28/s63fd6f304e650.jpg
1309,汉玉璧,汉,三级,,径4.6cm，0.025kg,玉石器,,https://www.sxhm.com/collections/detail/5651.html,htps:/Uploads/Picture/2023/02/28/s63fd6f3a92a64.JPG
1310,唐白釉瓷葫芦瓶,唐,三级,,口径0.7cm，高4.5cm，底径1.9cm，0.016kg,瓷器,,https://www.sxhm.com/collections/detail/5652.html,htps:/Uploads/Picture/2023/02/28/s63fd6f3c46ba2.jpg
1311,清郑世贡墨书纸本扇面,清,一般,,纵53cm，横18cm，0.470kg,书法绘画,,https://www.sxhm.com/collections/detail/5653.html,htps:/Uploads/Picture/2023/02/28/s63fd6f5409230.jpg
1312,汉玉圭,汉,三级,,长9.2cm，宽2.3cm，0.025kg,玉石器,,https://www.sxhm.com/collections/detail/5654.html,htps:/Uploads/Picture/2023/02/28/s63fd6f619d64b.JPG
1313,唐白釉瓷葫芦瓶,唐,三级,,口径0.6cm，高4.6cm，底径1.7cm，0.015kg,瓷器,,https://www.sxhm.com/collections/detail/5655.html,htps:/Uploads/Picture/2023/02/28/s63fd6f67aab26.jpg
1314,新石器石斧,新石器,一般,,长5.4cm，宽1.9cm，高6，0.102kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/5656.html,htps:/Uploads/Picture/2023/02/28/s63fd6f24efc5f.jpg
1315,清董砚瀛山水绢本团扇,清,一般,,纵26cm，横25cm，0.430kg,书法绘画,,https://www.sxhm.com/collections/detail/5657.html,htps:/Uploads/Picture/2023/02/28/s63fd6f75ed6ce.jpg
1316,唐白釉带盖瓷水盂,唐,一般,,口径3cm，高6cm，0.120kg,瓷器,,https://www.sxhm.com/collections/detail/5658.html,htps:/Uploads/Picture/2023/02/28/s63fd6f8883e91.jpg
1317,清雍正釉里红三鱼纹瓷碗,清,一级,,高6cm，口径13.5cm，0.135kg,瓷器,,https://www.sxhm.com/collections/detail/5659.html,htps:/Uploads/Picture/2023/02/28/s63fd6f54ef1b2.JPG
1318,汉玉璧,汉,三级,,径4.6cm，0.020kg,玉石器,,https://www.sxhm.com/collections/detail/5660.html,htps:/Uploads/Picture/2023/02/28/s63fd6f8af41f3.JPG
1319,清何伯朴山水绢本团扇,清,一般,,纵23cm，横23cm，0.440kg,书法绘画,,https://www.sxhm.com/collections/detail/5661.html,htps:/Uploads/Picture/2023/02/28/s63fd6f9201180.jpg
1320,唐黑釉小瓷盒,唐,一般,,口径5.5cm，高3.8cm，0.060kg,瓷器,,https://www.sxhm.com/collections/detail/5662.html,htps:/Uploads/Picture/2023/02/28/s63fd6fa70fbcd.jpg
1321,清江春霖行书纸本扇面,清,一般,,纵50cm，横18cm，0.420kg,书法绘画,,https://www.sxhm.com/collections/detail/5663.html,htps:/Uploads/Picture/2023/02/28/s63fd6faf2a130.jpg
1322,汉玉圭,汉,三级,,长9.2cm，宽2.3cm，0.030kg,玉石器,,https://www.sxhm.com/collections/detail/5664.html,htps:/Uploads/Picture/2023/02/28/s63fd6fb12a3da.JPG
1323,新石器石斧,新石器,一般,,长13cm，宽5.3cm，厚2.6cm，0.396kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/5665.html,htps:/Uploads/Picture/2023/02/28/s63fd6face8a93.jpg
1324,明青花人物纹瓷罐,明,一般,,口径10cm，高25cm，2.960kg,瓷器,,https://www.sxhm.com/collections/detail/5666.html,htps:/Uploads/Picture/2023/02/28/s63fd6fbc84737.jpg
1325,清廷祯书纸本扇面,清,一般,,纵50cm，横16cm，0.430kg,书法绘画,,https://www.sxhm.com/collections/detail/5667.html,htps:/Uploads/Picture/2023/02/28/s63fd6fd128ea7.jpg
1326,汉玉璧,汉,三级,,径4.6cm，0.030kg,玉石器,,https://www.sxhm.com/collections/detail/5668.html,htps:/Uploads/Picture/2023/02/28/s63fd6fda87b91.JPG
1327,新石器石斧,新石器,一般,,长11.5cm，宽5.5cm，厚2.5cm，0.307kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/5669.html,htps:/Uploads/Picture/2023/02/28/s63fd6fe43208e.jpg
1328,清陈宝琛楷书纸本扇面,清,一般,,纵52cm，横18cm，0.040kg,书法绘画,,https://www.sxhm.com/collections/detail/5670.html,htps:/Uploads/Picture/2023/02/28/s63fd6ff41f800.jpg
1329,清青花凤鸟纹瓷盒,清,一般,,口径15.3cm，高10cm，0.730kg,瓷器,,https://www.sxhm.com/collections/detail/5671.html,htps:/Uploads/Picture/2023/02/28/s63fd6fed3453d.jpg
1330,汉玉片,汉,一般,,长4.8cm，宽2.9cm，0.010kg,玉石器,,https://www.sxhm.com/collections/detail/5672.html,htps:/Uploads/Picture/2023/02/28/s63fd7007384d8.JPG
1331,清花卉绢本团扇,清,一般,,纵27cm，横26cm，0.410kg,书法绘画,,https://www.sxhm.com/collections/detail/5673.html,htps:/Uploads/Picture/2023/02/28/s63fd7015d071c.jpg
1332,唐青釉瓷执壶,唐,一般,,底径4cm，高8.5cm，0.110kg,瓷器,,https://www.sxhm.com/collections/detail/5674.html,htps:/Uploads/Picture/2023/02/28/s63fd702568e21.jpg
1333,汉玉剑饰,汉,一般,,长3.5cm，宽2cm，0.045kg,玉石器,,https://www.sxhm.com/collections/detail/5675.html,htps:/Uploads/Picture/2023/02/28/s63fd702e84d09.JPG
1334,清宗岳书墨书纸本扇面,清,一般,,纵51cm，横17cm，0.500kg,书法绘画,,https://www.sxhm.com/collections/detail/5676.html,htps:/Uploads/Picture/2023/02/28/s63fd703668805.jpg
1335,清青花花卉纹瓷瓶,清,三级,,高21.5cm，口径5.1cm，腹围21.5cm，0.506kg,瓷器,,https://www.sxhm.com/collections/detail/5677.html,htps:/Uploads/Picture/2023/02/28/s63fd7038604d6.jpg
1336,唐白釉辟雍瓷砚,唐,一般,,直径5.3cm，高2.4cm，0.060kg,瓷器,,https://www.sxhm.com/collections/detail/5678.html,htps:/Uploads/Picture/2023/02/28/s63fd704cab5db.JPG
1337,汉玉压脐,汉,一般,,径4.2cm，厚1cm，0.045kg,玉石器,,https://www.sxhm.com/collections/detail/5679.html,htps:/Uploads/Picture/2023/02/28/s63fd705478081.JPG
1338,清王荩臣绢本团扇,清,一般,,纵25cm，横24cm，0.420kg,书法绘画,,https://www.sxhm.com/collections/detail/5680.html,htps:/Uploads/Picture/2023/02/28/s63fd705f64d51.jpg
1339,仰韶石刀,新石器,一般,,长10.7cm，宽5.3cm，厚0.4cm，0.074kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/5681.html,htps:/Uploads/Picture/2023/02/28/s63fd704e4391b.jpg
1340,清仿永乐款青花五彩人物纹碗,清,一般,,口10cm，高5cm，0.270kg,瓷器,,https://www.sxhm.com/collections/detail/5682.html,htps:/Uploads/Picture/2023/02/28/s63fd7061749c5.jpg
1341,唐白瓷注子,唐,二级,,直26cm，腹径13cm，0.837kg,瓷器,,https://www.sxhm.com/collections/detail/5683.html,htps:/Uploads/Picture/2023/02/28/s63fd706f67c1e.JPG
1342,汉紫兰宝石,汉,一般,,长2cm，宽1.1cm，0.005kg,玉石器,,https://www.sxhm.com/collections/detail/5684.html,htps:/Uploads/Picture/2023/02/28/s63fd70799fdbf.JPG
1343,唐青釉瓷罐,唐,三级,,高32.2cm，口径12cm，底径12cm，4.793kg,瓷器,,https://www.sxhm.com/collections/detail/5685.html,htps:/Uploads/Picture/2023/02/28/s63fd70934f364.jpg
1344,新石器石斧,新石器,一般,,长17cm，宽6cm，0.775kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/5686.html,htps:/Uploads/Picture/2023/02/28/s63fd70960e48d.jpg
1345,清王葆辰绢本团扇,清,一般,,纵28cm，横28cm，0.420kg,书法绘画,,https://www.sxhm.com/collections/detail/5687.html,htps:/Uploads/Picture/2023/02/28/s63fd708a2849f.jpg
1346,汉玉璧,汉,三级,,径4.6cm，0.030kg,玉石器,,https://www.sxhm.com/collections/detail/5688.html,htps:/Uploads/Picture/2023/02/28/s63fd70a6d9da8.JPG
1347,唐青釉瓷瓶,唐,三级,,口径8cm，高23.8cm，底径5cm，1.017kg,瓷器,,https://www.sxhm.com/collections/detail/5689.html,htps:/Uploads/Picture/2023/02/28/s63fd70b26e404.jpg
1348,清钱鸣遇山水绢本团扇,清,一般,,纵26cm，横26cm，0.410kg,书法绘画,,https://www.sxhm.com/collections/detail/5690.html,htps:/Uploads/Picture/2023/02/28/s63fd70ba5fd2e.jpg
1349,汉玉帽饰,汉,一般,,长4.5cm，宽3.2cm，0.010kg,玉石器,,https://www.sxhm.com/collections/detail/5691.html,htps:/Uploads/Picture/2023/02/28/s63fd70cd73b27.JPG
1350,清墨书绢本团扇,清,一般,,纵24cm，横25cm，0.410kg,书法绘画,,https://www.sxhm.com/collections/detail/5692.html,htps:/Uploads/Picture/2023/02/28/s63fd70d50562c.jpg
1351,唐蓝釉小瓷钵,唐,一般,,口径9cm，高6.2cm，0.140kg,瓷器,,https://www.sxhm.com/collections/detail/5693.html,htps:/Uploads/Picture/2023/02/28/s63fd70d545ce8.jpg
1352,清山水绢本团,清,一般,,纵25cm，横24cm，0.410kg,书法绘画,,https://www.sxhm.com/collections/detail/5694.html,htps:/Uploads/Picture/2023/02/28/s63fd70ef9d02d.jpg
1353,汉玉环,汉,一般,,径4.2cm，0.015kg,玉石器,,https://www.sxhm.com/collections/detail/5695.html,htps:/Uploads/Picture/2023/02/28/s63fd70f3e46da.JPG
1354,唐青釉瓷罐,唐,三级,,高21cm，口径11cm，底径9cm，2.945kg,瓷器,,https://www.sxhm.com/collections/detail/5696.html,htps:/Uploads/Picture/2023/02/28/s63fd70f92c088.jpg
1355,新石器时期石斧,新石器,三级,,长12.3cm，最宽6.7cm，0.503kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/5697.html,htps:/Uploads/Picture/2023/02/28/s63fd70f196fb7.JPG
1356,清山水绢本团扇,清,一般,,纵24cm，横24cm，0.400kg,书法绘画,,https://www.sxhm.com/collections/detail/5698.html,htps:/Uploads/Picture/2023/02/28/s63fd710c975a9.jpg
1357,汉玉环,汉,一般,,径3.8cm，0.010kg,玉石器,,https://www.sxhm.com/collections/detail/5699.html,htps:/Uploads/Picture/2023/02/28/s63fd71178e9ad.JPG
1358,清廖国琛墨书绢本团扇,清,一般,,纵28cm，横27cm，0.420kg,书法绘画,,https://www.sxhm.com/collections/detail/5700.html,htps:/Uploads/Picture/2023/02/28/s63fd7128bb013.jpg
